raw_user_id,seed,past-only NDCG@20,+coherent NDCG@20,diff
ePmanjMTkYwpO65_9_fwQA,2026,0,0,0
ePo_RBIlnldnIolruorjSw,2026,0,0,0
eQB-zeNwKOGk3F1xLQDp5g,2026,0,0,0
eQQs6Cgsco6nAwbet4QrAA,2026,0,0,0
eQTgUlc-GQxYTq78l3Vcow,2026,0.1418689,0,-0.1418689
eRwo1yuxmejnS4_edQ68cg,2026,0.53727093,0.55526236,0.017991424
eS1uSO4VEPgDWH9EyvD2uQ,2026,0,0,0
eSXG5M-mGZF_mPcHKea3zg,2026,0.66587813,0.681781,0.015902875
eSlOI3GhroEtcbaD_nFXJQ,2026,0,0,0
eTH22xWja2k6zrX6rJ-CaA,2026,0,0,0
eTU4xZS6KbmUl3yrAfGJbw,2026,0,0,0
eTjdsdJNmoDDXSDGvY2plg,2026,0,0,0
eVUmxx1kN-Acni0t7gcg3g,2026,0,0,0
eWh5uuH3kMuU8DRHl588vQ,2026,0,0,0
eX0lRHOuhl0agJGv-8ruLA,2026,0,0,0
eXEmyH7UvUaaL-dXu3ZeqA,2026,0,0,0
eXych7LFgg5uI6VaRAUW2w,2026,0.24630239,0.19519002,-0.051112364
eXzYjRp-ga_e1Zsqmj3hsQ,2026,0.21840744,0,-0.21840744
eY2ZgvK7gmUS_kUQWZYk9Q,2026,0,0,0
eYJhuFcj6kMWVXdQbJ-Pkw,2026,0,0,0
eYg71ima9LQxZDrfMfB0Kw,2026,0.068893567,0,-0.068893567
eYhImFGQ2mI-_sU5cXZy5A,2026,0,0.25,0.25
eaBrGjFai1weY2QE3KQOdg,2026,0.49117205,0.27487633,-0.21629572
eaLyVS16vp5suddGUqddvw,2026,0,0,0
eafMG2OyM7w_ArEGNcAA1A,2026,0,0,0
ecptImHT4hdiVJJzRKCD8g,2026,0.19383217,0.2945369,0.10070473
edFNPGqQDlKVT8_NtI-5cw,2026,0,0,0
edZabMpWKLiUDHKrVe2vMA,2026,0,0,0
edZrlpSDWD7FpxDHFzX-Ww,2026,0,0,0
edlf0nEAsld7DX4yCKyXHw,2026,0,0,0
ednyeWhn75PZ5ZfCqeVCxQ,2026,0,0,0
eewlPlMN5f7C1NFNMJSZqw,2026,0,0,0
eezobBKna5Qqqv8HA8HjPQ,2026,0,0,0
efoFHUP08msKW73LPkZxWA,2026,0.098039286,0.21398626,0.11594698
eg0cwrodeKGLeLIDTSCXoA,2026,0,0,0
egMB07COhbixrLLbz7IToA,2026,0,0,0
egqQiDiiXj0V36zaWmJ0XA,2026,0,0,0
eh-U66G5Bbo2tLww2DmD8g,2026,0,0,0
ehINuGHaJxJGjS3730dAGA,2026,0,0,0
eiiXoxbl2nzTy3VTsOd-Qw,2026,0.61314719,0.61314719,0
ejDUqEJu2KWK8SGnrMDu8w,2026,0,0,0
ejFxLGqQcWNLdNByJlIhnQ,2026,0,0,0
ejodn7PCiZ1xLTMSZ29W6g,2026,0,0,0
ek6BhFgw9oITxrnurqUuxQ,2026,0,0,0
emH4pDc54pEe3jRGKrTpTQ,2026,0,0.079478383,0.079478383
emWdy8DFSjuKam7ygHsPng,2026,0,0,0
emahlBK9yn7MEWEt7PQy-w,2026,0,0,0
eo-2OFMSHLfsm8Wkd7Eo4Q,2026,0,0.13959537,0.13959537
eoVVQVTFFj4UGQ_J5zE6ig,2026,0,0,0
eo_g1lVqmbOeselosg18yQ,2026,0,0,0
eod1mk6q1p155DTZqLoRqg,2026,0,0,0
eopmkPjbMQz9uh1hnZ8nhA,2026,0,0,0
epC6bUHQGleshgwcapuDzw,2026,0,0,0
eqDDNHFO1juY2qDEz8topA,2026,0,0,0
eqSSrJRApywSMpSWvC8OfA,2026,0,0,0
er7w44xkBKHaqT10b3S2ZQ,2026,0,0,0
erBDslOZXDI48j5QB_I_SA,2026,0,0,0
eraq9PAfE19ewya6EN7uPg,2026,1,1,0
eruUtHID3MhB0jehrueuZQ,2026,0,0,0
erwKZe1mY-hQpcuC0LxLsg,2026,0.26406812,0.3065736,0.042505474
eskGH1Z0IBHxrz4s4An_Cw,2026,0,0,0
esoGbswMT7VQeJPxWGhWNg,2026,0,0,0
et7Ndr07Kz-4wX8bbmQjWg,2026,0.089617287,0.050595683,-0.039021604
etLA7u9VoTVbuyJ34FUAww,2026,0,0,0
eujwmBw0-a6yDGvZk37J5A,2026,0,0,0
evRwCG9m-lwfL5TeCwrAhg,2026,0,0,0
evSTPfN2RjZwKhLIWRp7fg,2026,0,0.075961619,0.075961619
ewHZnpWChCh38FtLmvvOuQ,2026,0,0,0
ex0hjYWW_kHJHhzN0LQmVA,2026,0,0,0
exMcVUxhd_SKTV2ZZvek9A,2026,0.068893567,0.095460433,0.026566866
eyDMRX8RnSE6bzpGCeQAcg,2026,0,0,0
eyMBa10sJI8DgA22G4GYjw,2026,0,0,0
ez1gpYG2F9El6I0bFv8MEA,2026,0,0,0
ezGbeI2kBxkX9fuDnjGe5g,2026,0.46927873,0.46927873,0
ezsDAOqzK_w2BPdf1qQ7fg,2026,0.61314719,0.75274257,0.13959537
f0Xd3SPyfYdqKqnwSXdePg,2026,0,0,0
f1I3wxxzB_3aNoIrJ-IHRQ,2026,0,0,0
f1Mk3ZALeHfs3YnM9ikVsQ,2026,0,0,0
f1rCQ9caKvGUDr-cOFirhA,2026,0,0,0
f2MCyl8TZCeCuO2sO2yzUw,2026,0,0,0
f2YjUi7qGcDOB5rKOhm8ug,2026,0,0,0
f2i3_nxeI6nS_HRUK6CIOA,2026,0,0,0
f2lysfZjghg8KyPF4poZGQ,2026,0,0,0
f2ojVhuI7x3gqjstCtD62w,2026,0,0,0
f2qDQ8KnU6szwpTiaz9tVg,2026,0.1782103,0.24715145,0.068941154
f3ZBI7v6aLOCecagnx3uMQ,2026,0,0,0
f3iXHsmzafnUAE85IfuOcg,2026,0,0,0
f4eODkTXIqUdCGvAwkrM1Q,2026,0,0,0
f4v6QDA88r8RZAEpCsVsTQ,2026,0.14463397,0.27004197,0.125408
f5PbzdLFw1R476NdlLC-1Q,2026,0,0,0
f6-m6N7UekNiHVMZHLhjLA,2026,0,0,0
f6gCPRAPcFOCsXWBulTKpw,2026,0,0,0
f6h7XzcZHiK1uwf5x_B16Q,2026,0,0,0
f6whHtyZTNFMRtREBcyGfw,2026,0,0,0
f6xS_-hD1lZ24oWeYKnkQA,2026,0,0,0
f7ZPmi_oR-5p7Otjf49bUA,2026,0,0,0
f7xa0p_1V9lx53iIGN5Sug,2026,0,0,0
f8Ht9qzyxW0knjr63AgARw,2026,0.039621067,0,-0.039621067
fAJ4v8WKt7DYkC2dskayvQ,2026,0,0.1532868,0.1532868
fAifVnX46ZwIpxqlH0hj0g,2026,0,0,0
fAoK3Y92c8oHuNL-qTNuQw,2026,0,0,0
fB74w7w3dOZcmW46cY1yDw,2026,0,0,0
fBTRvObv06mj43gBGiWJSg,2026,0,0,0
fBr9Y_xgEES5LaG6p2Sflg,2026,0,0,0
fByH7HF-mFP-CwTMHrKhYw,2026,0,0,0
fC-PdtqFvX6mlvoU1v_sew,2026,0,0,0
fCX8CygpnULMyYOt9m2cFg,2026,0,0,0
fDBZPiu8aYEM2XgVDqYh1w,2026,0,0,0
fDitHiqFzqYph3b53tSkiQ,2026,0,0,0
fE3I25foF6Isyt3ORwf7wQ,2026,0,0,0
fEhRVcAJ2qproQ-ipWoZWQ,2026,0,0,0
fEptE7AEC2GQqHJjfzh0qA,2026,0,0,0
fEtWwhNKSoTqIWTSEwGIvg,2026,0.2529427,0.2529427,0
fExL6u06xTSg13k945IPAQ,2026,0.21840744,0.2043824,-0.014025039
fGDiNBxX4XaCPnU-PX_TZw,2026,0,0,0
fGSTxgfx1TOFywy34aDEQw,2026,0,0,0
fI-iS82j7Qp0lPO2Y_R_JA,2026,0,0,0
fJ3iKa2YmdNMOOy4L_R9kQ,2026,1,1,0
fJhr0G2JBNkfqpbIwkEQHg,2026,0.24465054,0,-0.24465054
fKCWtd9xRl3yFv1WseHRlQ,2026,0,0,0
fLhc4AVfVOnbQcSqUq1Eig,2026,0,0,0
fMFq6WFgYr8FACkLRtZezQ,2026,0,0,0
fMg591KP-lXkzQw0uSDh2w,2026,0,0,0
fMm9byMvqg7ftyq9s84RuQ,2026,0,0,0
fMnpQNa9urGAbVvu349iPQ,2026,0,0,0
fNfW1b4VMX2bCzbNMsoY6A,2026,0,0,0
fPA2bfLDnZ2iVpW9DhW7qg,2026,0,0,0
fQl_sfLGDBAgQgnwDfgYgA,2026,0,0,0
fR6B55QeTluwPCCRMwwqOw,2026,0,0,0
fS6huoDFOk31wKHVe2H58g,2026,0,0,0
fSfegMflm7DHSXUHBOmz5A,2026,0.3065736,0,-0.3065736
fU1p12SheMBOgftFlbooGA,2026,0,0,0
fUaC1gayXqRTJnF4GqrsKA,2026,0,0,0
fVH0f-gFnqno5fss-M-JPA,2026,0,0,0
fXHw9UBEjoKOnGlVcpbcgw,2026,0,0,0
fY3ELHueVWweWjQ-Q_nSfw,2026,0,0,0
fYShPchxH88HJpbJYxgD_Q,2026,0.054948588,0,-0.054948588
fYpbP4shUjYLS15tse0HDw,2026,0,0,0
fYq-MSwgcg5fowyY0sHROw,2026,0,0,0
fZCBT2-px9on2buxM7WckQ,2026,0,0,0
fZRxBbhnv7_9bgNcS23YNQ,2026,0,0,0
fZSZr6JzflBLV0_DN1MsKw,2026,0,0,0
f_CPBJKFAML1XnHxUnf0hg,2026,0,0,0
fb9eDPNW21CSbYyOfnnwIQ,2026,0.26229108,0.16600565,-0.096285437
fb9oASYqx-Trxj89jmzujQ,2026,0,0.17103308,0.17103308
fcN7Qz23S-9yAEW8E5B7Sw,2026,0,0,0
fcxvoLKvWNZR3nPWXdAl7w,2026,0.1695801,0.1208113,-0.0487688
fdEp-UKApvvf9wucfQrHFg,2026,0,0,0
fdWWfRFIS8ySjdKY42Fqlw,2026,0,0,0
fddYwIkLW9hzhEIoTS4J7w,2026,0,0,0
feU-fb6Yx8_WdADBJz26Sg,2026,0,0,0
fegUHze8ihummWgTzQ2VYQ,2026,0.1711796,0.12569283,-0.045486766
fft-TzOP7yuDcvCg_O9dYA,2026,0,0,0
fgEpaNSxoaamOgGyZQVDkQ,2026,0.27023815,0,-0.27023815
fgZlHZlG55eyPKe-VzAehQ,2026,0,0,0
fgcWUeTHjeN2GD9foHUyyw,2026,0,0,0
fgxCCajAwdvNE29xMuKlnw,2026,0,0,0
fi1S9w-wAJijOi_YYlJuqQ,2026,0,0,0
fjiDAZv5DMfbtLULXrl5xQ,2026,0,0,0
fkqQfJZ_Anp_J8F47WHWtw,2026,0,0,0
fmMKoIQK307Vztgyk-om_w,2026,0,0,0
fnnW9C-K44zvOIg819VPig,2026,0.26687965,0.1208113,-0.14606835
fnxXONGMKeOF8oMmoCTuWw,2026,0.33916021,0,-0.33916021
foJm_c8-YY871uQsVyr2LA,2026,0,0.097912925,0.097912925
fofoYDiVaI9uQF3Hw894gQ,2026,0,0,0
fosiRqaQ_pGesUW3Yeig7Q,2026,0.11731968,0.12681702,0.0094973353
fp8Wz5Z5wsblpXQD0iKpvw,2026,0,0.052780749,0.052780749
fpzizzHFIv-To2gBy8BaRw,2026,0.33916021,0.33916021,0
fq0nLWwyTv3mVW-l_OnSAg,2026,0,0,0
fqN5tpKlZNJObIZFBhjtxw,2026,0,0,0
fqvVczGcHzp1YlgIMnRaBw,2026,0,0,0
frGLwZ9iv4dQJ07vl3w7VA,2026,0,0,0
frIiDayrnrLs0kZb3_kTAw,2026,0.2150986,0.14204004,-0.073058558
frJrxxG4Mm6oYOP8qONO1g,2026,0,0,0
frSothHid7o3nAmcxfCBtQ,2026,0,0,0
frfA_E_j6YJaJg5-qsnwQA,2026,0,0,0
frsPOt8-KDwpD4yVoxCHTA,2026,0,0,0
fs5bpfk-2pvq2v8S1De5pQ,2026,0.61314719,0.26406812,-0.34907907
fsEbn77_SMn743MTp3ptPg,2026,0,0,0
ftIPVahZ98qFdtxdOoQGmA,2026,0.61314719,0.61314719,0
ftnxIhMATvcDresRLrfscQ,2026,0,0,0
fu7wU5WrMxqwYUN7mvyCUw,2026,0,0.039475256,0.039475256
fulmvcKa9nIXhKJDjagI6g,2026,0.12315119,0,-0.12315119
fuuhCaOp4qoh8lNjWD_BvA,2026,0,0,0
fv-5QhnClMVFQPVmL_39bg,2026,0.21398626,0,-0.21398626
fvaGSLyJ3Y8KQKe7f1Vr0A,2026,0,0,0
fx3PjKIil6sTTyHGRtS6Sw,2026,0,0,0
fzTlgQxguS3V1pGfj_5iEw,2026,0,0,0
fzaqzDJuXg8YPxk1pPERqQ,2026,0,0,0
g-pTpYfV_rYlC8yhCbidWg,2026,0.3065736,0.23719771,-0.069375884
g1RWHlySrOYoCqH9AJrjnQ,2026,0,0,0
g1YYZRklnq_BzKdaAaZ5eA,2026,0,0,0
g2msNh9EGVSnTdYG8pfEDg,2026,0,0,0
g2ow-khD4b3KdaICxrgvCQ,2026,0,0,0
g3alcy1r78NiJlVBkgecdQ,2026,0,0,0
g3mPWT6ff5U3AmD2MHRp7Q,2026,0,0,0
g54vHWBC9WftTq1LBKKiEg,2026,0.10858087,0,-0.10858087
g56HtkHdwTZ5IyEbYxVXsQ,2026,0,0,0
g58N3qGKr-5cJg1Kqs7AWQ,2026,0,0,0
g5Wbr_20Jd2dgOISb09z3w,2026,0,0,0
g5XwC_XeolxZ-wMsfX6arQ,2026,0,0,0
g5rqNyUoJg-kzBx8IR1MXg,2026,0,0.13565197,0.13565197
g6PmCZC2Ld48U8tSnvx_vg,2026,0,0,0
g6Raa8bzfuWNgs3YeTGbdA,2026,0,0,0
g6a7-HvcYUrBVaTEe_V2fA,2026,0,0,0
g6fkvvB4o_eRcTsQrvdukw,2026,0.5778596,0.58181761,0.0039580157
g6wCTsTC4HxuiqCG9yK6gQ,2026,0,0,0
g7fPWlhCztg9xBFpi5NpAw,2026,0,0,0
g8Wrs02Za0rkbFTH7rt3lw,2026,0.053976429,0,-0.053976429
g90BuzOSmlLCDXbDSpI5OA,2026,0,0,0
g9RJ3rbeIp5ZbMnGPqvOUA,2026,0,0.077453516,0.077453516
g9o5-IASNLq-KSKRbMLTbg,2026,0.33916021,0.42049505,0.081334845
gAGH3nP7se_wrlA6ejU05g,2026,0,0,0
gAM1J6cRGCYdY9QWoJe2HQ,2026,0.34561852,0.45091391,0.10529539
gAvuqk1q2uAo2BJzZDLmDQ,2026,0.61314719,0.61314719,0
gB7_aM_xC_jVZ0sB5jARTw,2026,0,0,0
gB7buT5SEk9BDtsAEiCBFw,2026,0,0,0
gC2NfaQ_KzCNXZokxoiJLg,2026,0,0.28906483,0.28906483
gCOh7yykGkDRsG3bkT8RXA,2026,0,0,0
gCo0Z-a5bF3w609bd9Bcaw,2026,0,0,0
gDJqHKhVB6zEUFZ90Cu3Aw,2026,0,0,0
gDPx0buG1jh51Itd1UTV0Q,2026,0,0,0
gDSX6mPS0pBnGXN-JoUAJQ,2026,0,0,0
gECTGhoToWi4PPxhSlJ40g,2026,0,0,0
gEy6iQRCSdjEwzm-TaBAoA,2026,0,0,0
gF4l6uxzmELPPZfaap8i3w,2026,0,0,0
gF9BKX9fuTPQL-EFvSok2Q,2026,0.32605954,0.37941405,0.053354513
gFbCHlcIDfrEt1wuzWHFLQ,2026,0,0,0
gFqz7g0K92i_7DYssVP0Zw,2026,0.50874031,0.45997151,-0.0487688
gFt0Z8P8ZndOC-i6YcXKqg,2026,0,0,0
gGO-GdRgaHxzTKI3j56F9w,2026,0,0,0
gGT_87S1-VOB-Y6HtXl0kg,2026,0,0,0
gGW-gPyI8wWkiz9Z7sr3tA,2026,0,0,0
gGgFKHjBup0wPNmxJH6R2g,2026,0,0,0
gHQLPjTkNuh0a0d1gWjlXw,2026,0,0.63092975,0.63092975
gKJqQ8mjFHtGnfOxTuaaQA,2026,0,0,0
gKuqQiRZUCIFBlyJ1xuW1A,2026,0.15693994,0,-0.15693994
gLdovZNiipF7NUrhfUxO3g,2026,0,0,0
gMSFy0rSacPXNYYQVpB4EQ,2026,0.070556583,0.22432295,0.15376636
gM_zT7DdH23fuUHHz8lF7Q,2026,0,0,0
gMfiGKtpVIi99vDlqVgT-g,2026,0,0,0
gMktqMh4PIbk6FudOnmQKA,2026,0.39038005,0.39038005,0
gNtQyGKf-s2pXNH-HMEX5w,2026,0.29608191,0.20210735,-0.093974564
gOwgQ_I3vdFznrMEb5EfhQ,2026,0,0,0
gP7rdiBuDGRtSfBfV-oS2w,2026,0,0,0
gPI9QQegyALB4fhvaKv3fA,2026,0,0,0
gQ8F2voTNXyrpdTS_xJSUg,2026,0,0,0
gQoEjCuDP2JQOJspq1RmiA,2026,1,1,0
gRGYox73sLg90b3r9xx1Gg,2026,0.26264954,0.28906483,0.026415291
gRtDkEdF3rg2mbDetBcLng,2026,0,0,0
gS4hsRnOvQIn9tEpgOPeZw,2026,0,0,0
gShcfDuFLpppnLKv-GSjIQ,2026,0,0,0
gSl1k0WfAd6mwu5Ol2pcMw,2026,0,0,0
gSxtrtxrmipXW8tYHjHv6g,2026,0,0,0
gTeW8C9rnISPqI3IUKgujA,2026,0,0,0
gTrPtdmbcUBK4nromLt6UQ,2026,0,0,0
gTtpAu4b8Pp2fAfooP48lA,2026,0,0,0
gUaYljrISaJ1bSEFG3fexw,2026,0,0,0
gX0CnXpgP-pwOQEadFx_8g,2026,0,0,0
gXlf3KCkTUF8F1Z36nEVQw,2026,0,0,0
gXyuECWmHq6whsQEDiRLWw,2026,0,0,0
gYjSqRcUkgLN_c7UPD75nQ,2026,0,0,0
gZKrQxAG2cpsXpwOMLvcow,2026,0,0,0
g_xvwFsXufyeBVjNFjruDg,2026,0,0,0
gb8UDnHlu3XjcjwZryVNPA,2026,0.16063731,0.23165733,0.07102002
gbOwc68yvfmAvGoniNpJ7w,2026,0,0,0
gcCzq7k3kQNNKZliOLlXTw,2026,0,0,0
gcE_SsmngRWALhhRxYk45Q,2026,0,0,0
gc_RTl5JgfVU6AdmtHJgkw,2026,0.61314719,0.3065736,-0.3065736
gdE08fH1krgdIykCyWUj1A,2026,0,0,0
gdbitELNIkLWmqn3v1CojQ,2026,0,0,0
geHVCFog0jxllBRnGfjJFg,2026,0,0,0
geKvzk8sZMzB5K6WNqZhvg,2026,1,1,0
gejdiQVlLjVuptpC4jC6Eg,2026,0,0,0
gfQqQYI5_hCAGEHlHXIz2Q,2026,0.28225301,0.27127839,-0.010974616
gfgmDx2NPT6he--w92mFvw,2026,0,0,0
gfhh8Oz7d8Non2KRiO0SRw,2026,0.63092975,0.43067656,-0.2002532
gg7yc2NySerE0X0XKVLAcQ,2026,0,0,0
ggYC7pgQ83A5ymBuCnB-vg,2026,0,0,0
gi9AeHdU5170jddacnsX1g,2026,0,0,0
gifLZixNqFnePJP1KQl7Sw,2026,0,0,0
ginuRaya4wRom3kB91PGCw,2026,0.44830399,0.36650178,-0.081802213
gjxEOfClIs2IRrg4XvnhkQ,2026,0,0,0
gkFTta5Y-0mSUGwdRxXXvQ,2026,0,0,0
glYvMIz34SEc3-mkKSM6uA,2026,0,0,0
gmCK2ARSx22S_4_RQF9Jwg,2026,0.17674318,0.15989368,-0.016849506
gn8iQUt5wNvu7evr92sHPg,2026,0,0,0
gnSH3Qk1T3wEnDoy02axzg,2026,0,0,0
go1LRb_LsfsIpu3iioG4_g,2026,0,0,0
goj5Sx0qGtXhc_IupQDArw,2026,0,0,0
goot-ycMTE1ITE9rI0FPuw,2026,0,0,0
gp0yzvt-g6YNS3c7AefpDw,2026,0,0,0
gpXLAdgNBglNB_DuQ4JFXA,2026,0,0,0
gq1NgzN4HkT2-n38D8lswQ,2026,0.16812754,0.19519002,0.027062489
gqimocAPnvr9V-YjYhfElg,2026,0.43067656,1,0.56932344
grLPP_5KVbUWKcP6LZaFkA,2026,0,0,0
grQxw6o0JGu8ftwDiPEJZw,2026,0,0,0
grmiM5BkyKczv-4jRrscig,2026,0,0,0
gsLR8zgNY6fouu16A3y8Cw,2026,0,0,0
gtOr0JcxR8f3PMR4PVVdVA,2026,0,0,0
gu5P7Jxcj7GoqSKGksfm7w,2026,0,0,0
gv0coNUFY-fibRwP8IKqPA,2026,0.63668244,0.39038005,-0.24630239
gvxas5d-rEhZa9_xcicUag,2026,0,0,0
gvzS-0QCR1CAgi1wDuuizg,2026,0.43067656,0,-0.43067656
gwUNrClCimj5Tk4lRmrPSQ,2026,0,0,0
gwf9IhlsBo9bAGbeZQkUGQ,2026,0,0,0
gxDLM6O2hdSlD8ud5XX-kA,2026,0,0,0
gy2pRLi_i0PtBhVAUryZyQ,2026,0,0,0
gyeZ0BtRBQ5C0_lMrCS9fA,2026,0,0,0
h-NFrVwhhCvxdle_3pBwiQ,2026,0,0,0
h0-hvODz_t70_j7YlOyqmA,2026,0,0,0
h0OTWzInglzjRZwXygib0A,2026,0,0,0
h0bD7BzzJ4ix6e4VjZRduQ,2026,0,0.1418689,0.1418689
h1YLk3M96ZYaQuMEkyUVoA,2026,0,0,0
h1kMMscIoT1Bnk-3a-pW5w,2026,0,0,0
h1wKEXFcMAMikSFsJyisCA,2026,0,0,0
h2LtQ1s5X20d0yrdqUMJ0Q,2026,0,0,0
h2fMWiP7mzjdOC_GescX6g,2026,0,0,0
h3KYuVHhr59Q-UFloqhLHg,2026,0,0,0
h4CvnY6SMdg_jEuupsp9jQ,2026,0,0,0
h4EJcXHPHzgDIGIvMwO5-g,2026,0,0,0
h4pt1pleLJfMo1XBhn-E3g,2026,0,0,0
h4u-CFz7evIkAQ9Kk5jXKA,2026,0,0,0
h5RfuRey9oAJJB-dmwOvuw,2026,0,0,0
h5Uyui19iR4ZfiuSz237Ew,2026,0,0,0
h6CBkFkvVe1AXtwzz3QKIg,2026,0,0,0
h6_AMck7djAmqw5AGZ8rMg,2026,0,0.099920907,0.099920907
h7DbYWJyknQfLX9cbwmxJQ,2026,0,0,0
h7GlV-dKPHJvJN83BgXETA,2026,0,0,0
h7Jt1l6QXalQSa7j12OnAg,2026,0,0,0
h8L_oYRfB_fhpwPM9-pgpQ,2026,0,0,0
h8SIncN1VOS6p4BDMb4xMg,2026,0.1934264,0.61314719,0.41972079
h8dJ-6jCcobe2HMcES6TCQ,2026,0,0,0
h901YPWEBOF-3S952SUIMA,2026,0,0,0
h99O47kP446lHkSii80-jg,2026,0.27487633,0.27487633,0
h9CC0vN_58Dz70LYEGFV8g,2026,0.46927873,0.46927873,0
hA2X9akTxboda17YqbF20g,2026,0,0.23540891,0.23540891
hASfWv9EQvd4eKsKflBi-Q,2026,0,0,0
hAh8miQTDg91tUZoqnA-5g,2026,0,0,0
hBU_5OIzsGVTnNq5m_QEbA,2026,1,0.27023815,-0.72976185
hBzlZJivyH-FDo2rJJgmHA,2026,0,0,0
hCmwWxVKWakZY1gQR067VA,2026,0.63092975,1,0.36907025
hDNJi6OXHgbP0MVjrEkDtw,2026,0,0,0
hDNa6d892hdhNYIsKYBNMw,2026,0,0,0
hDbkTFmfd9s8pfk7Usk3rw,2026,0,0,0
hEsPn8Z8-fHAwOvQYrWL3g,2026,0,0,0
hF68a0mpu97u0oaryFYhyg,2026,0,0,0
hFL0CsXeJqb7sZN_vTktiw,2026,0,0,0
hGLcwdfdSIOfomXgRGxpEQ,2026,0,0,0
hGRiCnLg1zAqkKOolWfvDg,2026,0,0,0
hGUS_MpjG4esD49WKBLfqA,2026,0,0,0
hH2Xc-0QBu9mztsrGYSZkg,2026,0,0,0
hHO_13VrZ5YZQqBGMNnGhw,2026,0.33672885,0.31570256,-0.021026291
hHnzWvFZSM2kAF3w1LdThg,2026,0,0,0
hILJ3-JPKMwd1BAPrNC9oQ,2026,0,0,0
hImphCrKdXy4rYj7TSZRgw,2026,0,0,0
hJW329bPVpqXyh5XmdD5Yw,2026,0,0,0
hJWF8jlRJteHDceAwtw15g,2026,0,0,0
hJXBiJRNEUHnyLubmlxS8Q,2026,0,0,0
hK4_YzsYoQvGYZwmStrRSA,2026,0,0,0
hKuFJ_0IcX-nqkgPm1yIRg,2026,0,0,0
hLVMSWU-Rl_xNjvLX_lL8A,2026,0,0,0
hLVq7VSJBHZwqurwWoCmpg,2026,0,0.034750173,0.034750173
hLrVYIKUgsyNNwyDz2RtUg,2026,0,0,0
hMwD1ffKead6Q2dQL_XIDw,2026,0,0,0
hNZdJS0qpClBMua7WNp-3g,2026,0,0,0
hNc9ICYav-FcOkcKaGBZDw,2026,0.3381916,0.080218274,-0.25797332
hNlE1qp-xt98Hqb6q2jH0w,2026,0,0,0
hOg3E9BRnXdwPbjHSSGBZQ,2026,0,0,0
hP3Y6-m1aA_UZaa4X3T1cQ,2026,0,0,0
hPWBomuKWChcRp5d2GAghw,2026,0.61314719,0.61314719,0
hPZx8tn2cQXQ15diVLZzrA,2026,0,0,0
hQSYK6SLvQyLEFbkr6PBKg,2026,0.061944032,0.08456676,0.022622728
hQ_eYwA0KkCJwK77T5F2nQ,2026,0,0,0
hQjN1FuYaB4pQACZwfrclw,2026,0.12946207,0.18479835,0.055336278
hSBwDy6bQBUsW3M9_QZVIA,2026,0.61314719,0.3065736,-0.3065736
hSEH1zHycmFHlcAsuofEKA,2026,0,0,0
hSWcQKAXRrndD6T0gObWdg,2026,1,0.63092975,-0.36907025
hT2Mw5m_SXBDVBuvA3KY-w,2026,0,0,0
hTZu4j_SZsiABuU29sQXww,2026,0,0,0
hURhPAvhEcwQ-Bu5hvbbug,2026,0.39038005,0.19519002,-0.19519002
hVPyu7QWaSQgOlz0rppmkg,2026,0.19215693,0.28751968,0.095362751
hVdCVwzzszVWl0HdgXnWCQ,2026,0,0,0
hVmFyyFW3JI6b-lYq-HIiQ,2026,0,0,0
hWDybu_KvYLSdEFzGrniTw,2026,0,0,0
hWGY8i7qaMYdkVhQezXgGA,2026,0,0,0
hX9Uza5h-s9B7OKvB6qw_Q,2026,0,0,0
hYNjLuAebVKPn5XRuit50w,2026,0,0,0
hYaRNmn7pTI5uWDju29OyA,2026,0,0.078474282,0.078474282
hZSWEjV0JAAQ9nq0k50aNg,2026,0,0,0
h_2gtzMu36xsjxuWbIuV6w,2026,0,0,0
h_nWGXq2vAuAKQpS-vUnew,2026,0.61314719,0.61314719,0
ha5jq3G0RMr2wQ0AGnyG4Q,2026,0,0,0
haa2RMAMTWoxNAvlciH-Eg,2026,0,0,0
haebF6ELoYWkHcwODPPBmw,2026,0.088575596,0.18448176,0.095906161
hbDC_encFtVnTKzZmjiI8g,2026,0,0,0
hcTjjvDdRYMBSHVTnBuNIg,2026,0.092612208,0.14678688,0.054174669
hcun7AM77av9jTuYRAAiGg,2026,0,0,0
hcwif1bHAD7uwzYOyQC-Og,2026,0.27487633,0.27487633,0
hdEm5r8fXhJUFwEbsCd15g,2026,0,0,0
hdorMOwOph4ZKQ4T9VqUgA,2026,0,0,0
heNA1Zk8KX19bt9p_zn8KA,2026,0,0,0
heSD8DBMNMW77Eqi31I9Xg,2026,0.10571387,0,-0.10571387
heZh0WCmbUc5guWJHYi95w,2026,0,0,0
hfB5vHwP-2eFOzpEpxtFbQ,2026,0,0,0
hfZiJgz6ipKp2oBQbtnehg,2026,0.37645703,0.14714757,-0.22930946
hg4jjvY4g3S6UqHHeA29wA,2026,0.38685281,0.43067656,0.043823751
hiPwylkGpsPiNcQtb4IyqQ,2026,0,0,0
hj5Ja8M2vSTLgmcgzOW0Gg,2026,0,0,0
hj7sIOq8sS52K2jPlORnfA,2026,0,0,0
hje3rKR2xYlvxbDCS0e2eg,2026,0,0,0
hkrTsoQzPmIE6bZqNMotwQ,2026,0,0.23463936,0.23463936
hlL-bjtW26u6W-74a-Hpvg,2026,0,0,0
hlPOotTeYCyd5TQAKpv5LQ,2026,0,0,0
hlfq84LrCALma-yHxt0mBA,2026,0.46927873,0.46927873,0
